"STAGE_ID","GAME_ID","GAME_DATE","GAME_DOW","TEAM_ID","HOME_AWAY_FLAG","GOALS_FOR","GOALS_AGAINST","GOALS_FOR_LAST_X","GOALS_AGAINST_LAST_X","GAME_COUNT_LAST_X","DAYS_SINCE_LAST_GAME","DAYS_UNTIL_END_OF_SEASON"
57220,8404,10-MAR-12,7,36,"A",4,3,20,29,3,2,28
57231,8415,11-MAR-12,1,12,"A",0,2,31,28,3,1,27
57241,8425,13-MAR-12,3,32,"A",3,4,31,14,4,2,25
57252,8436,14-MAR-12,4,15,"A",0,3,25,28,3,3,24
57262,8446,15-MAR-12,5,34,"A",3,1,21,33,3,2,23
57273,8457,17-MAR-12,7,12,"A",5,3,25,27,4,2,21
57283,8467,18-MAR-12,1,36,"A",2,5,26,26,3,2,20
57294,8478,20-MAR-12,3,31,"A",2,5,19,27,4,1,18
57305,8489,22-MAR-12,5,32,"A",0,1,26,18,3,1,16
57313,8497,23-MAR-12,6,37,"A",4,3,35,33,3,3,15
57324,8508,24-MAR-12,7,12,"A",4,5,27,26,4,1,14
57335,8519,25-MAR-12,1,24,"A",2,5,24,20,3,2,13
64306,3131,12-JAN-08,7,27,"H",3,2,39,35,2,2,85
64319,3144,15-JAN-08,3,17,"H",1,5,31,17,3,3,82
64332,3157,17-JAN-08,5,37,"H",2,3,34,30,3,2,80
64345,3170,18-JAN-08,6,24,"H",1,2,24,19,2,2,79
64358,3183,20-JAN-08,1,37,"H",2,4,29,38,3,2,77
64371,3196,22-JAN-08,3,14,"H",0,4,24,23,3,2,75
64383,3208,24-JAN-08,5,29,"H",4,3,32,28,3,3,73
64397,3222,29-JAN-08,3,9,"H",3,1,27,28,2,5,68
64410,3235,30-JAN-08,4,17,"H",3,2,29,21,1,7,67
64417,3242,31-JAN-08,5,27,"H",1,4,31,31,2,2,66
64430,3255,02-FEB-08,7,11,"H",1,2,31,27,1,3,64
64443,3268,05-FEB-08,3,15,"H",3,4,21,26,3,3,61
64455,3280,06-FEB-08,4,10,"H",3,2,32,26,3,1,60
64468,3293,07-FEB-08,5,30,"H",4,3,28,28,2,3,59
64482,3307,09-FEB-08,7,30,"H",4,2,30,28,3,2,57
64494,3319,12-FEB-08,3,31,"H",3,4,29,27,3,3,54
64507,3332,13-FEB-08,4,15,"H",2,7,19,27,3,3,53
64520,3345,15-FEB-08,6,19,"H",4,2,37,28,3,2,51
64532,2397,30-MAR-07,6,12,"H",2,4,29,29,3,2,9
64546,2411,31-MAR-07,7,35,"H",2,3,28,19,3,2,8
64559,2424,03-APR-07,3,17,"H",3,0,24,21,3,2,5
64571,2436,05-APR-07,5,10,"H",4,2,39,31,3,2,3
64584,2449,07-APR-07,7,12,"H",5,4,30,37,3,1,1
64596,2461,07-APR-07,7,34,"H",6,5,32,32,4,2,1
64763,2628,29-OCT-07,2,26,"H",3,1,16,21,3,2,160
64775,2640,01-NOV-07,5,7,"H",2,1,20,27,2,4,157
64788,2653,02-NOV-07,6,31,"H",2,5,24,25,3,4,156
64802,2667,04-NOV-07,1,15,"H",3,0,27,20,2,3,154
64814,2679,06-NOV-07,3,27,"H",5,1,36,21,3,2,152
64822,2687,07-NOV-07,4,33,"H",3,1,27,40,4,2,151
64834,2699,09-NOV-07,6,17,"H",4,1,36,20,1,2,149
64847,2712,11-NOV-07,1,13,"H",3,2,37,35,3,2,147
64860,2725,14-NOV-07,4,35,"H",0,1,23,25,2,5,144
64872,2737,15-NOV-07,5,30,"H",3,2,25,32,3,3,143
64886,2751,17-NOV-07,7,20,"H",0,1,35,28,3,2,141
64898,2763,19-NOV-07,2,36,"H",3,4,22,30,2,3,139
64911,2776,21-NOV-07,4,33,"H",1,2,35,31,3,2,137
64923,2788,23-NOV-07,6,12,"H",4,3,27,33,3,2,135
64936,2801,24-NOV-07,7,31,"H",1,2,32,20,1,7,134
64950,2815,28-NOV-07,4,25,"H",3,2,18,20,4,2,130
64962,2827,29-NOV-07,5,19,"H",3,4,24,25,2,1,129
64975,2840,01-DEC-07,7,10,"H",8,1,26,19,3,3,127
64988,2853,03-DEC-07,2,15,"H",1,2,25,29,3,2,125
65000,2865,05-DEC-07,4,7,"H",4,1,24,29,3,3,123
65014,2879,07-DEC-07,6,37,"H",4,2,27,24,3,2,121
65023,2888,08-DEC-07,7,33,"H",2,3,27,29,3,2,120
65035,2900,09-DEC-07,1,17,"H",5,2,36,23,2,2,119
65048,2913,12-DEC-07,4,36,"H",5,4,28,28,3,2,116
65060,2925,13-DEC-07,5,28,"H",1,4,34,32,2,2,115
65073,2938,15-DEC-07,7,14,"H",3,1,33,31,3,2,113
65087,2952,17-DEC-07,2,17,"H",4,3,38,20,3,2,111
65099,2964,18-DEC-07,3,35,"H",5,0,24,21,3,3,110
65112,2977,20-DEC-07,5,36,"H",2,5,31,30,3,3,108
65124,2989,22-DEC-07,7,29,"H",1,2,28,19,4,2,106
65163,3868,04-NOV-08,3,20,"H",0,1,27,30,2,3,159
65176,3881,06-NOV-08,5,11,"H",7,6,29,23,4,2,157
65188,3893,08-NOV-08,7,25,"H",3,4,27,34,4,2,155
65201,3906,09-NOV-08,1,12,"H",2,5,27,26,4,2,154
65215,3920,12-NOV-08,4,10,"H",4,3,26,28,2,4,151
65429,4134,13-DEC-08,7,23,"H",3,0,22,25,4,2,120
65441,4146,16-DEC-08,3,7,"H",1,3,27,18,3,2,117
65454,4159,18-DEC-08,5,33,"H",1,2,22,34,2,5,115
65467,4172,20-DEC-08,7,27,"H",5,4,20,28,3,1,113
65479,4184,21-DEC-08,1,24,"H",3,2,35,26,3,2,112
65493,3358,17-FEB-08,1,7,"H",4,2,18,21,3,2,49
65506,3371,19-FEB-08,3,22,"H",6,5,28,31,4,2,47
65518,3383,20-FEB-08,4,24,"H",3,2,34,24,4,2,46
65531,3396,22-FEB-08,6,16,"H",5,2,27,17,3,2,44
65544,3409,24-FEB-08,1,30,"H",1,2,33,29,4,1,42
65557,3422,26-FEB-08,3,25,"H",2,4,28,27,3,3,40
65570,3435,28-FEB-08,5,18,"H",5,4,32,28,3,2,38
65583,3448,01-MAR-08,7,16,"H",1,3,38,23,3,2,36
65595,3460,02-MAR-08,1,13,"H",4,1,35,30,3,3,35
65608,3473,04-MAR-08,3,33,"H",0,2,23,30,3,3,33
65621,3486,06-MAR-08,5,25,"H",1,4,25,25,4,2,31
65629,3494,07-MAR-08,6,13,"H",2,3,31,27,3,2,30
65643,3508,09-MAR-08,1,15,"H",5,3,22,24,3,2,28
65656,3521,11-MAR-08,3,23,"H",1,2,33,39,4,2,26
65668,3533,13-MAR-08,5,14,"H",5,1,27,18,4,2,24
65681,3546,15-MAR-08,7,16,"H",3,4,32,26,3,2,22
65695,3560,17-MAR-08,2,21,"H",3,1,22,26,2,2,20
65707,3572,19-MAR-08,4,37,"H",3,5,24,36,4,1,18
57896,8115,24-JAN-12,3,23,"A",3,1,32,18,4,1,74
57908,8127,31-JAN-12,3,34,"A",4,5,26,19,1,7,67
57914,8133,31-JAN-12,3,10,"A",3,1,15,34,1,7,67
57926,8145,02-FEB-12,5,13,"A",4,8,32,27,1,2,65
57936,8155,04-FEB-12,7,21,"A",1,2,25,33,2,2,63
57948,8167,05-FEB-12,1,30,"A",2,5,35,21,3,1,62
57960,8179,07-FEB-12,3,24,"A",1,0,32,25,4,2,60
57971,8190,09-FEB-12,5,32,"A",4,3,19,17,3,2,58
57983,8202,11-FEB-12,7,20,"A",1,2,18,19,3,2,56
57995,8214,12-FEB-12,1,7,"A",5,3,26,22,3,2,55
58007,8226,14-FEB-12,3,32,"A",1,2,23,17,4,2,53
58018,8237,15-FEB-12,4,14,"A",1,3,26,25,2,4,52
58031,8250,17-FEB-12,6,36,"A",2,1,28,30,2,4,50
58043,8262,19-FEB-12,1,32,"A",1,3,27,15,4,1,48
58055,8274,21-FEB-12,3,20,"A",4,5,17,16,2,3,46
58066,8285,22-FEB-12,4,9,"A",4,2,19,30,3,3,45
58078,8297,24-FEB-12,6,14,"A",5,0,24,25,3,2,43
58089,8308,25-FEB-12,7,31,"A",2,6,30,37,3,2,42
58100,8319,27-FEB-12,2,32,"A",3,1,29,19,3,2,40
58112,8331,28-FEB-12,3,22,"A",1,2,26,30,3,2,39
59330,10509,06-APR-14,1,32,"A",2,4,20,22,3,1,7
59342,10521,08-APR-14,3,28,"A",5,2,25,25,4,2,5
59354,10533,10-APR-14,5,36,"A",5,2,25,30,3,2,3
59367,10546,11-APR-14,6,14,"A",1,5,31,20,4,1,2
59379,10558,13-APR-14,1,14,"A",2,3,32,23,4,2,0
59387,9612,13-NOV-13,4,16,"A",3,0,29,30,2,4,151
59397,9622,15-NOV-13,6,22,"A",3,2,20,23,2,3,149
59407,9632,16-NOV-13,7,18,"A",4,2,18,38,4,1,148
59416,9641,17-NOV-13,1,37,"A",1,2,28,26,3,2,147
59426,9651,19-NOV-13,3,13,"A",1,5,44,29,3,2,145
59436,9661,20-NOV-13,4,21,"A",4,3,28,24,4,1,144
59446,9671,21-NOV-13,5,23,"A",4,2,26,37,3,2,143
59456,9681,23-NOV-13,7,21,"A",3,2,31,22,3,3,141
59465,9690,24-NOV-13,1,17,"A",3,1,27,32,3,1,140
59475,9700,25-NOV-13,2,15,"A",6,0,23,35,3,3,139
59485,9710,27-NOV-13,4,29,"A",3,1,32,34,3,2,137
59495,9720,29-NOV-13,6,11,"A",2,5,24,38,2,2,135
59503,9728,29-NOV-13,6,30,"A",3,0,29,25,4,2,135
59512,9737,30-NOV-13,7,34,"A",2,4,23,32,4,1,134
58117,8336,29-FEB-12,4,32,"A",5,2,28,17,4,2,38
58128,8347,02-MAR-12,6,11,"A",2,3,25,28,3,1,36
58140,8359,03-MAR-12,7,32,"A",3,1,27,19,4,2,35
58152,8371,06-MAR-12,3,12,"A",4,3,32,29,3,3,32
58165,8384,07-MAR-12,4,34,"A",2,3,27,40,3,1,31
58176,8395,08-MAR-12,5,7,"A",1,3,22,23,3,3,30
58188,9250,16-APR-13,3,21,"A",5,3,19,28,4,1,12
58200,9262,18-APR-13,5,15,"A",1,2,30,20,4,1,10
58210,9272,19-APR-13,6,18,"A",4,1,29,29,2,3,9
58222,9284,21-APR-13,1,32,"A",3,5,18,13,4,2,7
58234,9296,23-APR-13,3,26,"A",2,3,38,20,4,2,5
58246,9308,24-APR-13,4,34,"A",2,5,30,24,2,4,4
58257,9319,25-APR-13,5,22,"A",4,2,27,34,3,2,3
58269,9331,27-APR-13,7,24,"A",0,4,23,24,4,2,1
58432,9494,26-OCT-13,7,24,"A",4,3,20,33,3,2,169
58440,9502,26-OCT-13,7,30,"A",1,4,34,24,3,1,169
58450,9512,28-OCT-13,2,36,"A",2,3,28,29,3,2,167
58460,9522,30-OCT-13,4,34,"A",4,2,32,22,3,1,165
58470,9532,01-NOV-13,6,32,"A",4,0,38,25,3,3,163
58478,9540,02-NOV-13,7,22,"A",1,4,27,18,4,1,162
58488,9550,03-NOV-13,1,16,"A",4,3,25,33,3,2,161
58498,9560,05-NOV-13,3,27,"A",4,1,32,35,3,2,159
58508,9570,07-NOV-13,5,25,"A",0,1,31,37,3,2,157
58517,9579,08-NOV-13,6,10,"A",2,6,20,34,3,1,156
58525,9587,09-NOV-13,7,13,"A",5,2,38,28,3,3,155
58535,9597,10-NOV-13,1,23,"A",0,5,24,31,2,2,154
58557,8774,09-FEB-13,7,7,"A",6,5,33,26,4,1,78
58570,8787,10-FEB-13,1,24,"A",3,1,28,22,4,1,77
58582,8799,12-FEB-13,3,16,"A",4,1,22,24,2,4,75
58594,8811,14-FEB-13,5,29,"A",0,3,23,24,3,3,73
58605,8822,16-FEB-13,7,7,"A",3,2,35,23,3,1,71
58617,8834,17-FEB-13,1,9,"A",3,2,29,27,3,2,70
58628,8845,19-FEB-13,3,20,"A",3,1,26,26,2,2,68
58639,8856,21-FEB-13,5,35,"A",4,3,30,21,3,2,66
58651,8868,23-FEB-13,7,33,"A",5,2,32,36,3,2,64
72332,10202,06-FEB-14,5,36,"H",4,2,24,32,4,2,66
72342,11042,19-DEC-14,6,24,"H",3,2,17,28,3,2,113
72351,11051,20-DEC-14,7,15,"H",3,2,25,24,3,2,112
72362,11062,21-DEC-14,1,18,"H",5,6,18,32,3,3,111
72371,11071,23-DEC-14,3,24,"H",1,2,19,30,3,3,109
72381,11081,23-DEC-14,3,33,"H",4,3,22,26,3,3,109
72390,11090,27-DEC-14,7,23,"H",4,1,31,24,3,4,105
72400,11100,29-DEC-14,2,9,"H",5,2,30,34,2,2,103
72410,11110,30-DEC-14,3,19,"H",1,2,29,28,1,2,102
72420,11120,31-DEC-14,4,17,"H",3,1,20,25,2,2,101
72432,11132,02-JAN-15,6,24,"H",2,4,15,28,3,2,99
72443,11143,03-JAN-15,7,37,"H",5,1,32,28,3,3,98
72455,11155,06-JAN-15,3,13,"H",0,2,33,28,2,2,95
72467,11167,08-JAN-15,5,28,"H",3,2,28,31,3,2,93
72481,11181,10-JAN-15,7,22,"H",1,2,33,16,2,4,91
72493,11193,11-JAN-15,1,13,"H",4,1,30,30,4,2,90
72505,11205,13-JAN-15,3,30,"H",7,2,23,27,2,3,88
72517,11217,15-JAN-15,5,19,"H",2,4,33,34,4,2,86
72529,11229,17-JAN-15,7,19,"H",2,3,31,35,3,2,84
72541,11241,18-JAN-15,1,13,"H",3,6,30,32,2,2,83
72553,11253,20-JAN-15,3,28,"H",3,2,24,31,4,1,81
72565,11265,27-JAN-15,3,23,"H",4,3,34,28,1,7,74
72577,11277,28-JAN-15,4,20,"H",4,3,28,35,1,7,73
72589,11289,29-JAN-15,5,34,"H",1,3,14,35,1,1,72
72600,11300,31-JAN-15,7,26,"H",4,1,22,21,2,2,70
72613,11313,03-FEB-15,3,7,"H",5,4,36,27,3,4,67
72625,11325,04-FEB-15,4,18,"H",0,2,30,31,3,2,66
72636,11336,06-FEB-15,6,37,"H",1,2,33,31,3,3,64
72648,11348,07-FEB-15,7,31,"H",4,5,33,26,4,2,63
72660,11360,09-FEB-15,2,13,"H",2,3,27,26,3,1,61
72673,11373,10-FEB-15,3,34,"H",4,5,16,29,3,3,60
72685,11385,12-FEB-15,5,33,"H",3,6,32,24,4,2,58
72825,10695,28-OCT-14,3,9,"H",3,4,26,24,3,3,165
72835,10705,30-OCT-14,5,10,"H",2,3,11,33,3,2,163
72853,10723,01-NOV-14,7,18,"H",2,3,27,36,2,3,161
72863,10733,02-NOV-14,1,13,"H",0,1,26,20,4,1,160
72870,10740,04-NOV-14,3,36,"H",3,4,34,31,3,2,158
72880,10750,04-NOV-14,3,37,"H",3,1,16,21,4,2,158
72891,10761,06-NOV-14,5,31,"H",2,3,28,30,2,5,156
72900,10770,08-NOV-14,7,27,"H",1,2,29,22,3,2,154
72910,10780,08-NOV-14,7,34,"H",5,4,26,23,3,2,154
72920,10790,11-NOV-14,3,8,"H",3,4,21,29,3,3,151
72930,10800,12-NOV-14,4,34,"H",6,1,32,24,3,3,150
72938,10808,13-NOV-14,5,32,"H",4,3,29,20,3,2,149
72948,10818,15-NOV-14,7,9,"H",2,1,29,28,3,2,147
72959,10829,16-NOV-14,1,7,"H",2,6,20,25,3,1,146
72969,10839,18-NOV-14,3,15,"H",0,5,23,39,3,3,144
72978,10848,20-NOV-14,5,31,"H",2,3,22,27,4,2,142
72988,10858,20-NOV-14,5,37,"H",3,4,20,17,4,2,142
72998,10868,22-NOV-14,7,18,"H",1,7,21,31,3,1,140
73008,10878,23-NOV-14,1,37,"H",2,4,22,21,3,3,139
73018,10888,25-NOV-14,3,16,"H",3,2,27,33,3,3,137
73028,10898,26-NOV-14,4,33,"H",4,3,35,28,2,4,136
73037,10907,28-NOV-14,6,19,"H",3,2,27,31,3,2,134
73047,10917,29-NOV-14,7,23,"H",2,1,32,20,3,2,133
73056,10926,01-DEC-14,2,14,"H",3,4,31,32,3,2,131
73067,10937,02-DEC-14,3,34,"H",5,3,39,34,2,3,130
73077,10947,04-DEC-14,5,17,"H",5,2,37,28,3,2,128
73088,10958,06-DEC-14,7,11,"H",2,3,37,24,3,2,126
73098,10968,06-DEC-14,7,34,"H",5,2,37,35,3,2,126
73107,10977,09-DEC-14,3,24,"H",2,3,20,27,4,1,123
73117,10987,10-DEC-14,4,7,"H",2,1,34,33,3,3,122
73127,10997,11-DEC-14,5,33,"H",2,1,30,28,3,2,121
73138,11008,13-DEC-14,7,25,"H",3,2,29,29,3,2,119
73146,11016,14-DEC-14,1,13,"H",2,1,31,20,3,1,118
73156,11026,16-DEC-14,3,13,"H",5,3,32,17,4,2,116
73166,11982,05-NOV-15,5,11,"H",2,1,23,45,3,2,156
73176,11992,06-NOV-15,6,7,"H",4,2,16,27,2,2,155
73186,12002,07-NOV-15,7,20,"H",4,1,29,16,4,2,154
73196,12012,09-NOV-15,2,7,"H",3,4,21,22,3,2,152
73206,12022,10-NOV-15,3,28,"H",0,4,21,29,3,3,151
73216,12032,12-NOV-15,5,16,"H",6,3,35,28,3,2,149
73225,12041,13-NOV-15,6,17,"H",2,3,19,23,3,3,148
73235,12051,14-NOV-15,7,22,"H",1,6,39,26,2,3,147
73246,12062,16-NOV-15,2,25,"H",5,2,22,20,3,3,145
57345,8529,27-MAR-12,3,33,"A",2,5,30,36,3,1,11
57356,8540,28-MAR-12,4,26,"A",4,2,28,29,4,1,10
57367,8551,30-MAR-12,6,14,"A",4,1,21,23,3,2,8
57377,8561,31-MAR-12,7,24,"A",5,0,23,27,3,2,7
57388,8572,01-APR-12,1,9,"A",2,1,35,28,4,1,6
57398,8582,03-APR-12,3,25,"A",1,3,34,35,4,2,4
57409,8593,05-APR-12,5,35,"A",2,3,25,18,3,2,2
57420,8604,07-APR-12,7,33,"A",4,3,32,38,4,2,0
57430,8614,07-APR-12,7,27,"A",2,4,29,27,4,2,0
57579,7798,08-DEC-11,5,14,"A",2,3,23,24,3,2,121
57590,7809,10-DEC-11,7,9,"A",5,3,31,17,4,2,119
57610,7829,13-DEC-11,3,25,"A",3,5,27,32,3,3,116
57621,7840,15-DEC-11,5,20,"A",2,1,16,22,3,2,114
57632,7851,16-DEC-11,6,16,"A",3,6,24,25,3,1,113
57642,7861,17-DEC-11,7,10,"A",3,8,25,31,3,1,112
57653,7872,19-DEC-11,2,17,"A",3,2,43,21,3,2,110
57664,7883,21-DEC-11,4,32,"A",2,3,27,21,3,3,108
57674,7893,22-DEC-11,5,10,"A",2,3,23,37,3,2,107
57685,7904,23-DEC-11,6,11,"A",3,1,28,30,4,1,106
57696,7915,26-DEC-11,2,18,"A",3,5,28,31,2,4,103
57706,7925,28-DEC-11,4,21,"A",1,2,19,26,2,2,101
57719,7938,30-DEC-11,6,11,"A",3,4,23,22,3,1,99
57730,7949,31-DEC-11,7,35,"A",1,4,35,22,3,2,98
57741,7960,02-JAN-12,2,26,"A",3,2,30,18,3,3,96
57751,7970,04-JAN-12,4,21,"A",0,3,16,31,3,4,94
57762,7981,06-JAN-12,6,10,"A",2,4,25,36,3,3,92
57772,7991,07-JAN-12,7,33,"A",1,3,33,37,3,2,91
57783,8002,09-JAN-12,2,36,"A",2,5,27,21,2,2,89
57794,8013,10-JAN-12,3,17,"A",1,5,30,25,3,2,88
57804,8023,12-JAN-12,5,22,"A",1,2,27,33,2,2,86
57815,8034,14-JAN-12,7,13,"A",2,3,31,26,3,2,84
57826,8045,15-JAN-12,1,20,"A",1,2,25,16,3,1,83
57836,8055,16-JAN-12,2,14,"A",1,6,23,23,3,2,82
57847,8066,17-JAN-12,3,27,"A",3,2,33,20,4,1,81
57858,8077,19-JAN-12,5,25,"A",4,1,29,23,4,2,79
57868,8087,21-JAN-12,7,12,"A",1,2,26,26,4,1,77
57879,8098,21-JAN-12,7,22,"A",3,1,26,28,4,1,77
57890,8109,24-JAN-12,3,34,"A",4,3,29,19,4,1,74
57911,8130,31-JAN-12,3,17,"A",3,1,29,25,1,6,67
57923,8142,02-FEB-12,5,17,"A",4,3,29,24,1,2,65
57934,8153,03-FEB-12,6,20,"A",0,1,26,21,1,2,64
57944,8163,04-FEB-12,7,24,"A",6,4,27,26,2,2,63
57955,8174,07-FEB-12,3,35,"A",4,3,29,28,3,3,60
57966,8185,08-FEB-12,4,9,"A",0,6,30,30,3,3,59
57976,8195,09-FEB-12,5,22,"A",4,2,28,25,4,2,58
57987,8206,11-FEB-12,7,35,"A",2,3,32,27,3,2,56
57997,8216,12-FEB-12,1,28,"A",3,4,29,32,4,1,55
58008,8227,14-FEB-12,3,34,"A",1,5,28,25,3,3,53
58019,8238,16-FEB-12,5,11,"A",2,3,27,19,3,2,51
58029,8248,17-FEB-12,6,23,"A",1,2,33,27,2,3,50
58040,8259,18-FEB-12,7,34,"A",2,6,29,30,3,3,49
58051,8270,20-FEB-12,2,36,"A",0,5,23,26,3,2,47
58061,8280,21-FEB-12,3,35,"A",1,3,36,22,3,2,46
58082,8301,25-FEB-12,7,10,"A",2,3,30,26,3,1,42
58093,8312,26-FEB-12,1,35,"A",2,3,34,21,4,2,41
58104,8323,27-FEB-12,2,18,"A",5,3,29,33,3,2,40
58114,8333,29-FEB-12,4,30,"A",4,3,39,30,2,3,38
59322,10501,05-APR-14,7,27,"A",3,2,33,38,4,1,8
59333,10512,06-APR-14,1,10,"A",2,5,16,29,3,2,7
59344,10523,08-APR-14,3,12,"A",1,4,27,21,3,3,5
59355,10534,10-APR-14,5,20,"A",3,0,30,21,3,1,3
59366,10545,11-APR-14,6,12,"A",2,1,25,26,3,1,2
59377,10556,12-APR-14,7,34,"A",0,1,23,36,3,2,1
59388,9613,13-NOV-13,4,28,"A",2,1,21,24,3,1,151
59409,9634,16-NOV-13,7,26,"A",1,0,29,18,2,4,148
59419,9644,17-NOV-13,1,16,"A",2,1,31,26,2,3,147
59430,9655,19-NOV-13,3,21,"A",2,6,31,21,3,2,145
59441,9666,21-NOV-13,5,26,"A",3,2,25,15,3,2,143
59451,9676,22-NOV-13,6,15,"A",2,6,21,32,4,2,142
59462,9687,23-NOV-13,7,24,"A",1,2,22,16,3,2,141
59473,9698,25-NOV-13,2,21,"A",0,3,30,21,3,2,139
59483,9708,27-NOV-13,4,9,"A",1,6,30,18,3,2,137
59494,9719,29-NOV-13,6,22,"A",2,3,26,21,3,2,135
59504,9729,30-NOV-13,7,10,"A",0,1,17,31,3,1,134
59515,9740,01-DEC-13,1,18,"A",3,2,28,27,3,2,133
58121,8340,01-MAR-12,5,15,"A",2,0,23,37,3,2,37
58131,8350,02-MAR-12,6,13,"A",2,1,24,25,3,2,36
58142,8361,04-MAR-12,1,16,"A",3,2,26,19,3,2,34
58163,8382,06-MAR-12,3,16,"A",5,2,28,18,3,2,32
58174,8393,08-MAR-12,5,26,"A",1,4,24,27,4,2,30
58185,9247,16-APR-13,3,20,"A",2,3,27,24,3,3,12
65720,3585,21-MAR-08,6,28,"H",4,3,28,33,3,3,16
65733,3598,22-MAR-08,7,27,"H",4,5,24,25,2,2,15
65745,3610,25-MAR-08,3,10,"H",3,6,37,34,2,4,12
65759,3624,27-MAR-08,5,9,"H",4,2,20,30,3,2,10
65772,3637,29-MAR-08,7,25,"H",3,4,18,35,3,2,8
65784,3649,30-MAR-08,1,13,"H",5,4,28,31,3,1,7
65797,3662,01-APR-08,3,35,"H",2,4,24,28,4,2,5
65811,3676,03-APR-08,5,35,"H",1,2,25,28,3,2,3
65823,3688,05-APR-08,7,32,"H",3,0,25,35,3,2,1
65832,3697,06-APR-08,1,28,"H",2,0,29,29,2,2,0
65965,3830,29-OCT-08,4,7,"H",5,4,29,31,3,2,165
65977,4802,26-MAR-09,5,15,"H",5,0,34,26,2,2,17
65990,4815,28-MAR-09,7,25,"H",3,4,30,30,3,1,15
66003,4828,29-MAR-09,1,18,"H",2,3,32,29,4,2,14
66016,4841,01-APR-09,4,37,"H",3,2,39,35,2,4,11
66031,4856,03-APR-09,6,36,"H",4,5,31,26,2,2,9
66045,4870,04-APR-09,7,31,"H",2,5,29,22,3,2,8
66058,4883,07-APR-09,3,12,"H",9,0,33,23,2,3,5
66070,4895,08-APR-09,4,34,"H",1,3,35,39,4,1,4
66083,4908,10-APR-09,6,18,"H",5,1,26,31,2,3,2
66095,4920,11-APR-09,7,22,"H",1,3,36,29,4,2,1
66263,5088,28-OCT-09,4,21,"H",3,4,22,33,4,2,165
66276,5101,30-OCT-09,6,15,"H",3,4,32,37,3,2,163
66289,5114,31-OCT-09,7,27,"H",1,3,34,29,3,2,162
66302,5127,03-NOV-09,3,17,"H",2,0,32,33,3,3,159
66315,5140,05-NOV-09,5,7,"H",4,0,27,37,3,2,157
66327,5152,07-NOV-09,7,28,"H",2,1,37,29,3,1,155
66340,4205,26-DEC-08,6,37,"H",4,5,30,38,3,3,107
66352,4217,27-DEC-08,7,12,"H",2,4,28,28,4,1,106
66366,4231,29-DEC-08,2,14,"H",5,1,31,29,2,2,104
66379,4244,31-DEC-08,4,21,"H",3,2,17,27,2,2,102
66391,4256,02-JAN-09,6,7,"H",4,5,25,28,3,2,100
66404,4269,03-JAN-09,7,32,"H",5,2,27,39,4,1,99
66417,4282,06-JAN-09,3,36,"H",2,1,37,28,3,3,96
66430,4295,08-JAN-09,5,9,"H",6,4,37,22,3,2,94
66438,4303,08-JAN-09,5,23,"H",5,3,15,24,3,2,94
66450,4315,10-JAN-09,7,17,"H",3,1,43,19,3,2,92
66463,4328,13-JAN-09,3,9,"H",3,1,36,20,3,3,89
66476,4341,14-JAN-09,4,13,"H",4,1,32,22,3,3,88
66488,4353,16-JAN-09,6,37,"H",4,3,25,35,2,2,86
66502,4367,17-JAN-09,7,31,"H",6,5,36,22,3,2,85
66515,4380,19-JAN-09,2,34,"H",0,2,23,36,3,3,83
66527,4392,21-JAN-09,4,14,"H",5,6,24,30,3,3,81
66540,4405,27-JAN-09,3,26,"H",3,2,25,22,1,7,75
66553,4418,29-JAN-09,5,19,"H",5,1,39,30,1,2,73
66567,4432,31-JAN-09,7,22,"H",4,3,34,37,2,2,71
66580,4445,03-FEB-09,3,34,"H",3,4,28,40,3,3,68
66592,4457,04-FEB-09,4,10,"H",5,0,32,29,3,2,67
66605,4470,06-FEB-09,6,10,"H",3,2,36,26,3,2,65
66617,4482,07-FEB-09,7,32,"H",4,1,27,22,4,2,64
66631,4496,10-FEB-09,3,23,"H",3,5,22,27,4,2,61
66641,4506,11-FEB-09,4,21,"H",3,2,28,21,3,3,60
66653,4518,13-FEB-09,6,14,"H",2,4,28,37,3,2,58
66666,4531,15-FEB-09,1,17,"H",5,6,37,29,4,2,56
66679,4544,17-FEB-09,3,14,"H",3,2,25,38,4,2,54
66691,4556,19-FEB-09,5,21,"H",2,3,27,27,2,5,52
66705,4570,20-FEB-09,6,36,"H",1,4,42,28,3,2,51
66718,4583,21-FEB-09,7,31,"H",3,1,33,31,3,2,50
66730,4595,24-FEB-09,3,18,"H",5,3,27,31,3,3,47
66743,4608,26-FEB-09,5,16,"H",1,3,28,22,3,3,45
66757,4622,28-FEB-09,7,37,"H",5,3,33,36,3,2,43
66769,4634,01-MAR-09,1,24,"H",3,0,29,22,2,1,42
66782,4647,03-MAR-09,3,33,"H",1,3,30,40,3,2,40
66794,4659,05-MAR-09,5,28,"H",1,5,35,27,3,2,38
66807,4672,07-MAR-09,7,28,"H",4,1,34,27,3,2,36
66821,4686,10-MAR-09,3,17,"H",3,2,34,35,3,3,33
66833,4698,11-MAR-09,4,27,"H",3,2,30,33,3,2,32
66841,4706,12-MAR-09,5,10,"H",3,1,29,29,3,2,31
66854,4719,14-MAR-09,7,30,"H",3,4,35,26,3,2,29
66866,4731,15-MAR-09,1,26,"H",4,1,26,26,4,1,28
66879,4744,17-MAR-09,3,27,"H",4,2,33,30,3,3,26
66892,4757,19-MAR-09,5,27,"H",5,4,33,30,3,2,24
